order_id,cost_total,date,customer_id,staff_id
29756,13.63,06/20/2022,204,10
29757,11.92,06/20/2022,243,10
29758,17.51,06/20/2022,456,11
29759,12.95,06/20/2022,771,7
29760,12.37,06/20/2022,583,15
29761,16.36,06/20/2022,653,7
29762,10.95,06/20/2022,293,1
29763,17.52,06/20/2022,194,2
29764,19.67,06/20/2022,895,5
29765,4.35,06/20/2022,663,15
29766,9.49,06/20/2022,916,10
29767,5.65,06/20/2022,911,11
29768,18.17,06/20/2022,108,8
29769,13.77,06/20/2022,321,11
29770,6.42,06/20/2022,300,15
29771,18.51,06/20/2022,733,4
29772,5.2,06/20/2022,749,8
29773,14.52,06/20/2022,487,15
29774,12.81,06/20/2022,696,14
29775,9.47,06/20/2022,602,10
29776,5.15,06/20/2022,670,8
29777,4.49,06/20/2022,31,3
29778,5.83,06/20/2022,87,8
29779,15.33,06/20/2022,87,11
29780,3.61,06/20/2022,176,9
29781,17.31,06/20/2022,866,4
29782,5.06,06/20/2022,271,5
29783,17.63,06/20/2022,147,3
29784,4.84,06/20/2022,350,12
29785,13.57,06/20/2022,487,8
29786,6.71,06/20/2022,445,6
29787,5.46,06/20/2022,630,9
29788,4.37,06/20/2022,113,7
29789,6.3,06/20/2022,685,13
29790,14.51,06/20/2022,786,10
29791,3.8,06/20/2022,445,9
29792,7.63,06/20/2022,845,15
29793,11.13,06/20/2022,536,15
29794,19.82,06/20/2022,851,9
29795,14.66,06/20/2022,166,8
29796,15.39,06/20/2022,822,15
29797,17.34,06/20/2022,175,13
29798,15.63,06/20/2022,96,13
29799,14.17,06/20/2022,85,8
29800,17.08,06/20/2022,591,9
29801,3.16,06/20/2022,876,4
29802,13.59,06/20/2022,831,1
29803,8.45,06/20/2022,623,11
29804,12.65,06/20/2022,472,1
29805,17.6,06/20/2022,237,9
29806,1.72,06/20/2022,510,8
29807,15.26,06/20/2022,218,10
29808,10.93,06/20/2022,715,2
29809,5.37,06/20/2022,645,13
29810,1.59,06/20/2022,27,14
29811,1.55,06/20/2022,439,9
29812,18.7,06/20/2022,770,4
29813,1.16,06/20/2022,49,5
29814,16.57,06/20/2022,308,6
29815,5.3,06/20/2022,470,11
29816,5.13,06/20/2022,585,11
29817,18.17,06/20/2022,828,9
29818,11.22,06/20/2022,824,7
29819,16.03,06/20/2022,486,2
29820,8.31,06/20/2022,641,5
29821,18.78,06/20/2022,245,1
29822,6.84,06/20/2022,222,8
29823,2.71,06/20/2022,671,7
29824,17.7,06/20/2022,79,8
29825,15.57,06/20/2022,200,7
29826,19.19,06/20/2022,824,1
29827,18.37,06/20/2022,6,1
29828,10.97,06/20/2022,727,8
29829,10.9,06/20/2022,345,5
29830,3.0,06/20/2022,291,13
29831,7.4,06/20/2022,196,6
29832,2.36,06/20/2022,338,14
29833,18.33,06/20/2022,217,6
29834,11.02,06/20/2022,488,1
29835,18.25,06/20/2022,803,8
29836,8.0,06/20/2022,695,9
29837,18.47,06/20/2022,472,3
29838,19.78,06/20/2022,569,14
29839,1.2,06/20/2022,603,15
29840,13.78,06/20/2022,128,4
29841,6.8,06/20/2022,373,14
29842,3.29,06/20/2022,33,7
29843,10.05,06/20/2022,298,3
29844,13.66,06/20/2022,118,12
29845,18.28,06/20/2022,282,14
29846,12.86,06/20/2022,623,3
29847,12.23,06/20/2022,886,2
29848,16.12,06/20/2022,832,14
29849,18.8,06/20/2022,708,10
29850,2.62,06/20/2022,430,12
29851,10.29,06/20/2022,819,4
29852,1.94,06/20/2022,757,10
29853,17.35,06/20/2022,714,1
29854,13.83,06/20/2022,352,9
29855,11.48,06/20/2022,596,5
29856,2.92,06/20/2022,162,8
29857,4.82,06/20/2022,351,7
29858,16.31,06/20/2022,249,12
29859,1.9,06/20/2022,165,6
29860,6.56,06/20/2022,422,3
29861,8.09,06/20/2022,690,5
29862,6.03,06/20/2022,852,3
29863,14.24,06/20/2022,824,2
29864,17.58,06/20/2022,549,12
29865,5.23,06/20/2022,129,9
29866,15.21,06/20/2022,997,3
29867,15.68,06/20/2022,153,6
29868,2.79,06/20/2022,20,13
29869,12.5,06/20/2022,293,8
29870,9.44,06/20/2022,596,10
29871,4.82,06/20/2022,903,5
29872,7.48,06/20/2022,772,4
29873,3.51,06/20/2022,525,15
29874,15.84,06/20/2022,233,6
29875,4.86,06/20/2022,340,14
29876,19.76,06/20/2022,778,8
29877,18.27,06/20/2022,528,2
29878,12.2,06/20/2022,343,14
29879,11.58,06/20/2022,527,7
29880,14.4,06/20/2022,452,3
29881,14.41,06/20/2022,702,7
29882,19.06,06/20/2022,497,2
29883,6.28,06/20/2022,526,5
29884,14.5,06/20/2022,612,4
29885,17.52,06/20/2022,854,3
29886,11.26,06/20/2022,467,1
29887,8.36,06/20/2022,708,8
29888,1.83,06/20/2022,182,14
29889,8.38,06/20/2022,334,6
29890,16.64,06/20/2022,653,12
29891,8.18,06/20/2022,400,8
29892,18.14,06/20/2022,682,15
29893,13.12,06/20/2022,880,11
29894,17.44,06/20/2022,411,3
29895,8.09,06/20/2022,805,5
29896,1.34,06/20/2022,241,4
29897,16.15,06/20/2022,181,4
29898,4.63,06/20/2022,598,10
29899,18.74,06/20/2022,869,6
29900,8.23,06/20/2022,340,14
29901,16.49,06/20/2022,412,4
29902,1.56,06/20/2022,70,4
29903,19.87,06/20/2022,678,10
29904,6.87,06/20/2022,510,9
29905,10.61,06/20/2022,176,6
29906,11.03,06/20/2022,935,11
29907,12.15,06/20/2022,117,11
29908,13.3,06/20/2022,434,1
29909,12.21,06/20/2022,925,15
29910,14.1,06/20/2022,447,12
29911,11.72,06/20/2022,527,2
29912,10.98,06/20/2022,425,8
29913,19.97,06/20/2022,693,4
29914,4.77,06/20/2022,442,2
29915,2.89,06/20/2022,638,1
29916,6.31,06/20/2022,873,12
29917,14.47,06/20/2022,774,7
29918,18.45,06/20/2022,82,7
29919,13.42,06/20/2022,386,14
29920,13.94,06/20/2022,682,4
29921,5.4,06/21/2022,255,1
29922,7.25,06/21/2022,146,9
29923,5.02,06/21/2022,178,5
29924,15.67,06/21/2022,138,15
29925,16.31,06/21/2022,598,2
29926,13.6,06/21/2022,57,8
29927,6.82,06/21/2022,414,13
29928,9.07,06/21/2022,256,1
29929,4.36,06/21/2022,302,4
29930,12.37,06/21/2022,177,8
29931,1.61,06/21/2022,60,12
29932,9.83,06/21/2022,23,12
29933,8.01,06/21/2022,875,15
29934,14.85,06/21/2022,293,8
29935,2.68,06/21/2022,99,11
29936,7.71,06/21/2022,826,11
29937,5.85,06/21/2022,992,12
29938,17.97,06/21/2022,645,1
29939,1.92,06/21/2022,363,7
29940,14.65,06/21/2022,397,2
29941,16.71,06/21/2022,468,11
29942,7.96,06/21/2022,903,10
29943,18.19,06/21/2022,750,15
29944,8.08,06/21/2022,639,1
29945,13.5,06/21/2022,519,9
29946,10.35,06/21/2022,346,1
29947,13.86,06/21/2022,547,12
29948,13.34,06/21/2022,103,7
29949,4.14,06/21/2022,805,10
29950,7.2,06/21/2022,656,9
29951,10.63,06/21/2022,306,12
29952,2.34,06/21/2022,254,8
29953,17.51,06/21/2022,142,5
29954,16.58,06/21/2022,449,12
29955,16.52,06/21/2022,676,4
29956,8.6,06/21/2022,765,8
29957,14.34,06/21/2022,550,2
29958,18.55,06/21/2022,281,15
29959,5.2,06/21/2022,573,14
29960,13.2,06/21/2022,114,10
29961,9.08,06/21/2022,645,13
29962,11.34,06/21/2022,502,2
29963,10.33,06/21/2022,723,7
29964,19.74,06/21/2022,650,13
29965,1.94,06/21/2022,326,1
29966,7.13,06/21/2022,242,8
29967,11.82,06/21/2022,452,5
29968,8.77,06/21/2022,740,3
29969,5.43,06/21/2022,528,14
29970,14.0,06/21/2022,625,1
29971,18.44,06/21/2022,49,5
29972,4.66,06/21/2022,844,1
29973,11.5,06/21/2022,984,7
29974,17.71,06/21/2022,237,6
29975,16.66,06/21/2022,1000,12
29976,7.93,06/21/2022,999,4
29977,3.1,06/21/2022,712,13
29978,7.09,06/21/2022,864,3
29979,9.79,06/21/2022,666,13
29980,5.9,06/21/2022,522,11
29981,2.67,06/21/2022,923,15
29982,7.29,06/21/2022,936,5
29983,2.76,06/21/2022,403,5
29984,17.95,06/21/2022,369,1
29985,9.91,06/21/2022,414,14
29986,6.1,06/21/2022,258,5
29987,3.0,06/21/2022,166,1
29988,5.76,06/21/2022,165,3
29989,1.37,06/21/2022,658,3
29990,17.74,06/21/2022,80,12
29991,2.77,06/21/2022,341,3
29992,8.27,06/21/2022,64,6
29993,10.25,06/21/2022,305,5
29994,6.69,06/21/2022,367,2
29995,4.59,06/21/2022,95,6
29996,12.38,06/21/2022,207,11
29997,4.79,06/21/2022,895,9
29998,18.94,06/21/2022,762,1
29999,5.91,06/21/2022,730,13
30000,13.71,06/21/2022,949,1
30001,17.23,06/21/2022,56,5
30002,1.29,06/21/2022,86,15
30003,1.45,06/21/2022,265,14
30004,5.9,06/21/2022,847,9
30005,13.13,06/21/2022,647,12
30006,11.34,06/21/2022,416,10
30007,1.24,06/21/2022,496,8
30008,3.6,06/21/2022,172,6
30009,5.7,06/21/2022,600,7
30010,4.68,06/21/2022,304,8
30011,15.39,06/21/2022,862,2
30012,16.09,06/21/2022,911,10
30013,2.95,06/21/2022,167,13
30014,15.76,06/21/2022,156,2
30015,1.65,06/21/2022,160,6
30016,13.42,06/21/2022,4,2
30017,15.26,06/21/2022,989,9
30018,8.29,06/21/2022,758,7
30019,1.84,06/21/2022,611,3
30020,9.54,06/21/2022,406,7
30021,3.27,06/21/2022,541,3
30022,5.79,06/21/2022,384,15
30023,15.0,06/21/2022,242,12
30024,6.01,06/21/2022,816,8
30025,18.19,06/21/2022,343,5
30026,8.14,06/21/2022,656,10
30027,5.66,06/21/2022,382,4
30028,12.29,06/21/2022,468,9
30029,9.79,06/21/2022,572,2
30030,12.75,06/21/2022,452,8
30031,20.0,06/21/2022,410,4
30032,13.5,06/21/2022,645,3
30033,13.1,06/21/2022,889,4
30034,11.24,06/21/2022,152,14
30035,16.15,06/21/2022,170,3
30036,1.74,06/21/2022,328,12
30037,13.4,06/21/2022,440,7
30038,5.73,06/21/2022,869,1
30039,5.54,06/21/2022,874,1
30040,5.02,06/21/2022,854,2
30041,2.02,06/21/2022,614,10
30042,13.08,06/21/2022,355,1
30043,11.89,06/21/2022,996,9
30044,5.47,06/21/2022,547,10
30045,11.81,06/21/2022,729,6
30046,16.72,06/21/2022,912,13
30047,16.4,06/21/2022,964,8
30048,11.85,06/21/2022,661,10
30049,7.83,06/21/2022,437,8
30050,6.17,06/21/2022,61,5
30051,19.51,06/21/2022,911,7
30052,16.21,06/21/2022,401,8
30053,16.56,06/21/2022,966,14
30054,1.63,06/21/2022,289,12
30055,1.44,06/21/2022,590,5
30056,14.91,06/21/2022,601,13
30057,16.8,06/21/2022,689,3
30058,7.87,06/21/2022,391,14
30059,2.48,06/21/2022,525,5
30060,9.32,06/21/2022,191,8
30061,3.29,06/21/2022,307,13
30062,6.62,06/21/2022,309,1
30063,8.26,06/21/2022,761,12
30064,16.02,06/21/2022,219,11
30065,19.56,06/21/2022,242,14
30066,5.92,06/21/2022,31,14
30067,13.63,06/21/2022,837,7
30068,5.4,06/21/2022,647,5
30069,15.54,06/21/2022,650,14
30070,4.1,06/21/2022,217,3
30071,12.39,06/21/2022,901,3
30072,13.7,06/21/2022,306,11
30073,16.43,06/21/2022,130,14
30074,11.49,06/21/2022,144,2
30075,8.88,06/21/2022,367,12
30076,13.24,06/21/2022,746,5
30077,4.67,06/21/2022,970,15
30078,3.28,06/21/2022,389,9
30079,17.61,06/21/2022,642,5
30080,18.76,06/21/2022,374,10
30081,17.09,06/21/2022,278,7
30082,16.34,06/21/2022,531,12
30083,8.88,06/21/2022,452,4
30084,17.3,06/21/2022,926,4
30085,3.21,06/21/2022,574,5
30086,13.18,06/21/2022,8,6
30087,9.69,06/21/2022,963,14
30088,5.0,06/21/2022,585,11
30089,12.04,06/21/2022,927,2
30090,12.05,06/21/2022,618,10
30091,2.52,06/21/2022,254,12
30092,16.93,06/21/2022,615,12
30093,4.11,06/21/2022,533,5
30094,10.84,06/21/2022,546,12
30095,10.07,06/21/2022,779,2
30096,2.27,06/21/2022,463,1
30097,2.32,06/21/2022,923,1
30098,11.34,06/21/2022,443,4
30099,14.53,06/21/2022,737,7
30100,17.38,06/21/2022,310,4
30101,15.7,06/21/2022,396,3
30102,6.17,06/21/2022,70,9
30103,10.7,06/21/2022,511,10
30104,16.78,06/21/2022,6,12
30105,10.98,06/21/2022,838,5
30106,13.44,06/21/2022,402,7
30107,15.92,06/21/2022,13,1
30108,6.39,06/21/2022,472,5
30109,9.91,06/21/2022,762,6
30110,13.63,06/21/2022,198,10
30111,3.26,06/21/2022,547,9
30112,3.49,06/21/2022,403,10
30113,4.64,06/21/2022,860,1
30114,8.56,06/21/2022,144,15
30115,17.51,06/21/2022,608,2
30116,8.25,06/21/2022,794,6
30117,12.19,06/21/2022,566,4
30118,13.77,06/21/2022,82,15
30119,3.75,06/21/2022,205,6
30120,15.6,06/21/2022,4,6
30121,13.78,06/21/2022,466,13
30122,18.11,06/21/2022,206,8
30123,8.7,06/21/2022,579,7
30124,12.23,06/21/2022,871,12
30125,11.81,06/21/2022,566,5
30126,16.38,06/21/2022,817,1
30127,1.66,06/21/2022,243,8
30128,18.69,06/21/2022,363,14
30129,4.71,06/21/2022,13,4
30130,2.81,06/21/2022,766,5
30131,15.53,06/21/2022,95,12
30132,8.44,06/21/2022,580,3
30133,11.07,06/21/2022,315,2
30134,7.25,06/21/2022,581,13
30135,17.53,06/21/2022,148,10
30136,10.45,06/21/2022,887,9
30137,9.0,06/21/2022,87,7
30138,12.41,06/21/2022,201,15
30139,15.25,06/21/2022,669,6
30140,3.91,06/21/2022,397,1
30141,1.4,06/21/2022,380,1
30142,1.58,06/21/2022,344,7
30143,4.9,06/21/2022,548,12
30144,11.94,06/21/2022,854,3
30145,7.17,06/21/2022,113,14
30146,6.14,06/21/2022,703,5
30147,9.85,06/21/2022,276,10
30148,7.1,06/21/2022,265,11
30149,16.62,06/21/2022,459,4
30150,10.87,06/21/2022,602,3
30151,8.87,06/21/2022,642,15
30152,1.13,06/21/2022,642,3
30153,4.07,06/21/2022,367,9
30154,4.67,06/21/2022,142,6
30155,18.64,06/21/2022,664,5
30156,10.62,06/21/2022,83,7
30157,1.16,06/21/2022,524,3
30158,18.99,06/21/2022,22,10
30159,2.7,06/21/2022,908,10
30160,19.17,06/21/2022,867,7
30161,1.59,06/21/2022,987,2
30162,13.91,06/21/2022,755,12
30163,7.37,06/21/2022,2,4
30164,1.3,06/21/2022,583,2
30165,17.46,06/21/2022,467,4
30166,1.23,06/21/2022,227,13
30167,7.51,06/21/2022,711,10
30168,1.49,06/21/2022,144,7
30169,2.3,06/21/2022,667,2
30170,3.94,06/21/2022,466,12
30171,4.28,06/21/2022,738,1
30172,4.73,06/21/2022,651,8
30173,12.21,06/21/2022,840,7
30174,2.24,06/21/2022,348,1
30175,13.49,06/21/2022,408,11
30176,10.19,06/21/2022,937,4
30177,19.58,06/21/2022,506,6
30178,13.48,06/21/2022,374,4
30179,4.1,06/21/2022,36,3
30180,7.12,06/21/2022,98,14
30181,2.96,06/21/2022,572,15
30182,10.52,06/21/2022,881,1
30183,18.2,06/21/2022,561,2
30184,5.55,06/21/2022,121,13
30185,6.14,06/21/2022,433,6
30186,15.32,06/21/2022,509,11
30187,18.9,06/21/2022,144,4
30188,17.3,06/21/2022,725,8
30189,4.1,06/21/2022,368,4
30190,1.41,06/21/2022,355,11
30191,16.04,06/21/2022,921,7
30192,7.1,06/21/2022,96,7
30193,6.1,06/21/2022,399,10
30194,14.19,06/21/2022,389,11
30195,16.02,06/21/2022,102,4
30196,1.55,06/21/2022,470,11
30197,2.6,06/21/2022,671,10
30198,12.98,06/21/2022,217,8
30199,15.67,06/21/2022,242,12
30200,5.23,06/21/2022,886,13
30201,3.7,06/21/2022,777,9
30202,16.85,06/22/2022,191,3
30203,18.16,06/22/2022,263,6
30204,10.5,06/22/2022,577,14
30205,19.11,06/22/2022,490,1
30206,14.11,06/22/2022,683,6
30207,12.98,06/22/2022,708,7
30208,15.89,06/22/2022,825,14
30209,1.04,06/22/2022,996,11
30210,14.98,06/22/2022,125,7
30211,7.75,06/22/2022,925,14
30212,5.05,06/22/2022,102,5
30213,19.15,06/22/2022,962,6
30214,8.49,06/22/2022,306,13
30215,13.46,06/22/2022,159,15
30216,16.2,06/22/2022,691,10
30217,16.96,06/22/2022,205,14
30218,6.69,06/22/2022,656,9
30219,12.57,06/22/2022,443,9
30220,3.9,06/22/2022,664,1
30221,15.64,06/22/2022,485,11
30222,11.84,06/22/2022,625,8
30223,8.11,06/22/2022,848,1
30224,9.16,06/22/2022,639,4
30225,6.28,06/22/2022,435,9
30226,10.85,06/22/2022,425,11
30227,10.08,06/22/2022,570,14
30228,4.91,06/22/2022,389,6
30229,17.27,06/22/2022,597,9
30230,12.57,06/22/2022,291,3
30231,17.8,06/22/2022,656,15
30232,17.5,06/22/2022,689,4
30233,1.65,06/22/2022,1,9
30234,16.97,06/22/2022,45,12
30235,16.83,06/22/2022,790,8
30236,16.23,06/22/2022,319,1
30237,12.88,06/22/2022,286,2
30238,4.43,06/22/2022,449,9
30239,15.12,06/22/2022,914,8
30240,9.22,06/22/2022,872,3
30241,10.84,06/22/2022,948,11
30242,17.49,06/22/2022,860,10
30243,8.58,06/22/2022,724,2
30244,2.63,06/22/2022,641,1
30245,14.71,06/22/2022,37,2
30246,9.94,06/22/2022,828,10
30247,9.23,06/22/2022,276,6
30248,4.9,06/22/2022,557,7
30249,10.7,06/22/2022,996,11
30250,11.31,06/22/2022,696,14
30251,4.05,06/22/2022,955,4
30252,11.37,06/22/2022,758,14
30253,10.96,06/22/2022,573,5
30254,3.48,06/22/2022,379,8
30255,9.09,06/22/2022,910,13
30256,11.61,06/22/2022,553,14
30257,1.56,06/22/2022,364,4
30258,15.5,06/22/2022,185,6
30259,17.28,06/22/2022,823,4
30260,9.55,06/22/2022,771,8
30261,19.28,06/22/2022,450,14
30262,18.71,06/22/2022,774,14
30263,16.58,06/22/2022,836,7
30264,4.07,06/22/2022,697,14
30265,13.7,06/22/2022,89,1
30266,3.27,06/22/2022,345,3
30267,4.81,06/22/2022,283,6
30268,7.85,06/22/2022,15,5
30269,7.44,06/22/2022,814,2
30270,4.77,06/22/2022,122,1
30271,2.41,06/22/2022,242,8
30272,10.93,06/22/2022,384,11
30273,19.07,06/22/2022,464,11
30274,3.26,06/22/2022,320,4
30275,19.91,06/22/2022,278,2
30276,18.57,06/22/2022,141,9
30277,18.7,06/22/2022,510,3
30278,3.85,06/22/2022,547,1
30279,13.98,06/22/2022,364,12
30280,3.78,06/22/2022,985,10
30281,3.22,06/22/2022,445,6
30282,6.89,06/22/2022,385,9
30283,9.01,06/22/2022,70,1
30284,2.69,06/22/2022,329,2
30285,3.71,06/22/2022,999,13
30286,9.39,06/22/2022,216,10
30287,14.9,06/22/2022,226,2
30288,4.21,06/22/2022,658,7
30289,12.12,06/22/2022,78,8
30290,2.11,06/22/2022,396,3
30291,6.61,06/22/2022,93,15
30292,2.85,06/22/2022,515,3
30293,14.74,06/22/2022,670,11
30294,7.06,06/22/2022,934,4
30295,7.64,06/22/2022,805,2
30296,7.13,06/22/2022,573,8
30297,10.11,06/22/2022,681,11
30298,17.01,06/22/2022,297,3
30299,4.33,06/22/2022,280,1
30300,18.63,06/22/2022,360,8
30301,2.78,06/22/2022,399,15
30302,9.79,06/22/2022,414,8
30303,8.61,06/22/2022,471,3
30304,18.42,06/22/2022,404,11
30305,16.0,06/22/2022,655,7
30306,15.58,06/22/2022,753,13
30307,3.66,06/22/2022,989,10
30308,2.02,06/22/2022,715,11
30309,14.12,06/22/2022,334,8
30310,8.6,06/22/2022,181,1
30311,12.09,06/22/2022,645,6
30312,15.58,06/22/2022,351,11
30313,2.05,06/22/2022,696,10
30314,18.46,06/22/2022,363,3
30315,9.66,06/22/2022,454,11
30316,7.52,06/22/2022,179,2
30317,18.96,06/22/2022,309,9
30318,6.03,06/22/2022,315,8
30319,13.65,06/22/2022,752,1
30320,5.45,06/22/2022,24,14
30321,15.45,06/22/2022,216,6
30322,7.73,06/22/2022,174,3
30323,1.34,06/22/2022,518,7
30324,19.18,06/22/2022,313,9
30325,10.55,06/22/2022,274,9
30326,1.24,06/22/2022,595,14
30327,13.99,06/22/2022,156,8
30328,10.55,06/22/2022,853,8
30329,5.29,06/22/2022,266,11
30330,16.6,06/22/2022,402,12
30331,10.98,06/22/2022,443,11
30332,14.74,06/22/2022,317,1
30333,6.93,06/22/2022,145,8
30334,12.61,06/22/2022,446,15
30335,12.98,06/22/2022,567,9
30336,3.88,06/22/2022,35,10
30337,2.86,06/22/2022,504,8
30338,19.8,06/22/2022,293,5
30339,14.57,06/22/2022,831,14
30340,8.85,06/22/2022,178,11
30341,9.25,06/22/2022,687,14
30342,14.02,06/22/2022,923,13
30343,8.26,06/22/2022,220,12
30344,2.17,06/22/2022,829,7
30345,1.45,06/22/2022,326,15
30346,12.49,06/22/2022,22,7
30347,14.06,06/22/2022,779,8
30348,14.87,06/22/2022,355,13
30349,17.13,06/22/2022,790,14
30350,3.24,06/22/2022,568,12
30351,12.89,06/22/2022,515,2
30352,5.51,06/22/2022,721,12
30353,15.59,06/22/2022,688,10
30354,3.3,06/22/2022,246,8
30355,15.96,06/22/2022,247,12
30356,9.8,06/22/2022,317,10
30357,19.17,06/22/2022,464,12
30358,6.87,06/22/2022,342,2
30359,5.24,06/22/2022,458,8
30360,8.61,06/22/2022,105,6
30361,18.5,06/22/2022,32,12
30362,12.61,06/22/2022,349,4
30363,18.35,06/22/2022,425,2
30364,15.76,06/22/2022,591,6
30365,3.69,06/22/2022,315,3
30366,6.3,06/22/2022,910,4
30367,5.06,06/22/2022,775,2
30368,19.75,06/22/2022,276,15
30369,14.04,06/22/2022,844,9
30370,8.09,06/22/2022,121,13
30371,16.41,06/22/2022,38,13
30372,9.1,06/22/2022,115,3
30373,11.61,06/22/2022,139,13
30374,17.65,06/22/2022,105,11
30375,16.08,06/22/2022,685,5
30376,3.2,06/22/2022,109,14
30377,8.42,06/22/2022,64,5
30378,1.76,06/22/2022,257,13
30379,10.91,06/22/2022,369,10
30380,12.86,06/22/2022,395,7
30381,15.26,06/22/2022,952,4
30382,2.69,06/22/2022,749,12
30383,2.91,06/22/2022,64,2
30384,4.66,06/22/2022,986,10
30385,7.78,06/22/2022,628,8
30386,13.55,06/22/2022,43,10
30387,6.96,06/22/2022,66,12
30388,7.18,06/22/2022,502,10
30389,10.84,06/22/2022,776,11
30390,4.15,06/22/2022,352,12
30391,3.51,06/22/2022,878,11
30392,14.18,06/22/2022,398,7
30393,11.82,06/22/2022,204,4
30394,17.81,06/22/2022,594,1
30395,7.76,06/22/2022,39,8
30396,10.65,06/22/2022,379,8
30397,10.78,06/22/2022,278,7
30398,8.54,06/22/2022,486,2
30399,14.2,06/22/2022,653,4
30400,8.78,06/22/2022,676,5
30401,6.84,06/22/2022,314,3
30402,9.99,06/22/2022,323,9
30403,12.59,06/22/2022,857,3
30404,12.56,06/22/2022,469,12
30405,7.43,06/22/2022,718,10
30406,15.96,06/22/2022,30,9
30407,10.19,06/22/2022,105,9
30408,6.37,06/22/2022,145,14
30409,17.91,06/22/2022,876,12
30410,6.25,06/22/2022,604,6
30411,9.83,06/22/2022,617,2
30412,15.94,06/22/2022,862,2
30413,6.31,06/22/2022,458,12
30414,19.16,06/22/2022,217,1
30415,4.37,06/22/2022,884,14
30416,16.42,06/22/2022,855,5
30417,19.99,06/22/2022,297,13
30418,6.08,06/22/2022,876,3
30419,10.37,06/22/2022,318,7
30420,4.01,06/22/2022,880,10
30421,15.2,06/22/2022,37,3
30422,13.15,06/22/2022,554,7
30423,18.77,06/22/2022,698,4
30424,13.81,06/22/2022,329,10
30425,12.73,06/22/2022,558,3
30426,18.92,06/22/2022,940,5
30427,14.79,06/22/2022,472,1
30428,9.13,06/22/2022,177,14
30429,6.81,06/22/2022,126,10
30430,16.33,06/22/2022,431,2
30431,1.13,06/22/2022,311,9
30432,4.98,06/22/2022,477,1
30433,10.66,06/22/2022,758,7
30434,7.88,06/22/2022,527,1
30435,7.34,06/22/2022,983,11
30436,5.07,06/22/2022,170,7
30437,11.9,06/22/2022,718,5
30438,19.44,06/22/2022,131,10
30439,5.4,06/22/2022,931,4
30440,18.39,06/22/2022,629,7
30441,17.6,06/22/2022,580,1
30442,9.2,06/22/2022,57,1
30443,5.69,06/22/2022,88,9
30444,10.03,06/22/2022,278,12
30445,11.66,06/22/2022,106,3
30446,4.53,06/22/2022,426,3
30447,1.9,06/22/2022,740,6
30448,16.7,06/22/2022,807,7
30449,14.77,06/22/2022,956,9
30450,15.71,06/22/2022,849,13
30451,11.9,06/22/2022,401,5
30452,12.53,06/22/2022,58,8
30453,9.57,06/22/2022,612,6
30454,8.62,06/22/2022,370,8
30455,9.43,06/22/2022,966,13
30456,8.0,06/22/2022,384,2
30457,9.94,06/22/2022,558,6
30458,13.3,06/22/2022,795,2
30459,8.96,06/22/2022,893,4
30460,11.9,06/22/2022,233,14
30461,8.32,06/23/2022,410,15
30462,4.54,06/23/2022,221,5
30463,13.69,06/23/2022,972,4
30464,12.65,06/23/2022,724,4
30465,3.29,06/23/2022,628,15
30466,8.16,06/23/2022,20,8
30467,8.8,06/23/2022,530,1
30468,8.56,06/23/2022,114,5
30469,11.5,06/23/2022,323,4
30470,8.84,06/23/2022,394,13
30471,17.41,06/23/2022,897,13
30472,15.12,06/23/2022,324,12
30473,8.25,06/23/2022,58,7
30474,9.73,06/23/2022,161,6
30475,1.45,06/23/2022,816,9
30476,9.49,06/23/2022,119,3
30477,10.72,06/23/2022,259,2
30478,1.48,06/23/2022,725,1
30479,15.63,06/23/2022,951,13
30480,8.78,06/23/2022,236,15
30481,19.5,06/23/2022,736,7
30482,19.96,06/23/2022,145,14
30483,3.47,06/23/2022,899,15
30484,16.38,06/23/2022,89,14
30485,17.21,06/23/2022,720,10
30486,12.62,06/23/2022,725,10
30487,14.52,06/23/2022,588,15
30488,19.65,06/23/2022,807,8
30489,15.17,06/23/2022,148,6
30490,9.09,06/23/2022,183,4
30491,15.47,06/23/2022,745,11
30492,13.06,06/23/2022,899,8
30493,3.83,06/23/2022,908,6
30494,19.7,06/23/2022,615,2
30495,12.42,06/23/2022,376,6
30496,8.83,06/23/2022,768,12
30497,4.39,06/23/2022,821,11
30498,13.28,06/23/2022,400,8
30499,12.19,06/23/2022,816,5
30500,3.15,06/23/2022,585,3
30501,2.89,06/23/2022,775,8
30502,6.68,06/23/2022,933,14
30503,5.82,06/23/2022,744,8
30504,15.21,06/23/2022,898,3
30505,1.32,06/23/2022,826,9
30506,2.48,06/23/2022,984,14
30507,8.97,06/23/2022,699,9
30508,18.63,06/23/2022,836,11
30509,7.97,06/23/2022,419,4
30510,6.38,06/23/2022,340,15
30511,5.47,06/23/2022,136,2
30512,4.21,06/23/2022,627,2
30513,2.37,06/23/2022,21,8
30514,4.48,06/23/2022,461,1
30515,10.3,06/23/2022,959,11
30516,10.55,06/23/2022,996,3
30517,12.68,06/23/2022,567,1
30518,15.48,06/23/2022,852,1
30519,14.4,06/23/2022,437,4
30520,14.79,06/23/2022,108,10
30521,11.59,06/23/2022,450,6
30522,18.31,06/23/2022,95,1
30523,18.49,06/23/2022,355,5
30524,9.3,06/23/2022,864,1
30525,4.01,06/23/2022,243,7
30526,3.03,06/23/2022,296,14
30527,7.06,06/23/2022,821,8
30528,5.25,06/23/2022,230,3
30529,11.87,06/23/2022,991,8
30530,16.28,06/23/2022,869,13
30531,18.56,06/23/2022,161,5
