order_id,cost_total,date,customer_id,staff_id
10255,19.78,04/07/2022,135,4
10256,9.46,04/07/2022,764,15
10257,11.74,04/07/2022,474,1
10258,3.38,04/07/2022,890,8
10259,10.13,04/07/2022,91,9
10260,11.78,04/07/2022,994,14
10261,9.31,04/07/2022,118,9
10262,9.95,04/07/2022,133,6
10263,9.31,04/07/2022,387,5
10264,2.43,04/07/2022,877,9
10265,7.29,04/07/2022,830,5
10266,18.58,04/07/2022,89,7
10267,18.87,04/07/2022,529,2
10268,10.16,04/07/2022,713,2
10269,9.05,04/07/2022,571,10
10270,18.64,04/07/2022,319,13
10271,6.43,04/07/2022,723,6
10272,14.33,04/07/2022,373,9
10273,5.77,04/07/2022,833,1
10274,6.99,04/07/2022,448,10
10275,6.65,04/07/2022,250,11
10276,12.42,04/07/2022,119,3
10277,7.87,04/07/2022,394,11
10278,19.21,04/07/2022,41,2
10279,3.39,04/07/2022,526,14
10280,10.97,04/07/2022,477,9
10281,9.78,04/07/2022,374,2
10282,8.75,04/07/2022,275,14
10283,15.12,04/07/2022,840,13
10284,14.88,04/07/2022,323,1
10285,3.11,04/07/2022,245,14
10286,10.97,04/07/2022,777,3
10287,11.7,04/07/2022,699,2
10288,19.03,04/07/2022,331,4
10289,2.23,04/07/2022,968,10
10290,16.03,04/07/2022,35,12
10291,10.58,04/07/2022,831,11
10292,11.9,04/07/2022,107,10
10293,5.55,04/07/2022,397,15
10294,19.58,04/07/2022,463,15
10295,16.35,04/07/2022,340,6
10296,5.45,04/07/2022,865,9
10297,1.15,04/07/2022,608,10
10298,15.44,04/07/2022,927,8
10299,12.61,04/07/2022,708,6
10300,11.14,04/07/2022,612,8
10301,1.94,04/07/2022,773,13
10302,19.62,04/07/2022,607,11
10303,13.67,04/07/2022,878,11
10304,16.82,04/07/2022,198,3
10305,11.54,04/07/2022,928,2
10306,13.99,04/07/2022,523,7
10307,2.15,04/07/2022,137,14
10308,16.11,04/07/2022,450,3
10309,10.7,04/07/2022,480,7
10310,3.68,04/07/2022,114,6
10311,1.61,04/07/2022,565,14
10312,19.71,04/07/2022,892,3
10313,12.73,04/07/2022,687,11
10314,19.82,04/07/2022,26,12
10315,7.22,04/07/2022,319,12
10316,12.23,04/07/2022,764,7
10317,5.15,04/07/2022,58,5
10318,12.36,04/07/2022,907,2
10319,10.35,04/07/2022,58,8
10320,16.42,04/07/2022,93,11
10321,17.62,04/07/2022,505,13
10322,10.94,04/07/2022,883,9
10323,4.6,04/07/2022,147,6
10324,19.38,04/07/2022,22,6
10325,8.68,04/07/2022,76,14
10326,6.93,04/07/2022,551,13
10327,11.13,04/07/2022,372,12
10328,17.6,04/07/2022,174,2
10329,4.09,04/07/2022,854,5
10330,15.56,04/07/2022,451,10
10331,13.21,04/07/2022,186,5
10332,1.42,04/07/2022,816,10
10333,5.45,04/07/2022,704,9
10334,5.59,04/07/2022,416,8
10335,7.4,04/07/2022,214,10
10336,4.28,04/07/2022,499,1
10337,12.6,04/07/2022,980,5
10338,6.85,04/07/2022,648,4
10339,18.67,04/07/2022,454,12
10340,17.76,04/07/2022,838,3
10341,7.42,04/07/2022,484,5
10342,6.68,04/07/2022,278,12
10343,15.41,04/07/2022,948,9
10344,8.95,04/07/2022,963,11
10345,19.7,04/07/2022,540,1
10346,1.03,04/07/2022,76,6
10347,6.59,04/07/2022,641,7
10348,8.08,04/07/2022,179,6
10349,8.01,04/07/2022,169,8
10350,14.86,04/07/2022,987,9
10351,10.72,04/07/2022,907,4
10352,4.5,04/07/2022,988,12
10353,8.71,04/07/2022,592,12
10354,9.18,04/07/2022,406,9
10355,5.76,04/07/2022,247,2
10356,12.75,04/07/2022,205,12
10357,13.42,04/07/2022,870,5
10358,3.26,04/07/2022,462,12
10359,10.89,04/07/2022,697,1
10360,18.26,04/07/2022,206,3
10361,12.74,04/07/2022,545,12
10362,5.47,04/07/2022,945,6
10363,1.11,04/07/2022,760,3
10364,8.14,04/07/2022,959,15
10365,9.1,04/07/2022,550,4
10366,9.36,04/07/2022,606,1
10367,18.7,04/07/2022,751,7
10368,15.76,04/07/2022,230,7
10369,3.74,04/07/2022,948,13
10370,11.04,04/07/2022,633,6
10371,1.53,04/07/2022,20,5
10372,5.79,04/07/2022,61,1
10373,5.71,04/07/2022,981,1
10374,11.08,04/07/2022,740,10
10375,12.56,04/07/2022,534,7
10376,10.91,04/07/2022,474,4
10377,17.45,04/07/2022,154,6
10378,2.19,04/07/2022,935,11
10379,15.16,04/07/2022,597,9
10380,8.3,04/07/2022,201,3
10381,13.88,04/07/2022,625,7
10382,8.68,04/07/2022,38,6
10383,9.53,04/07/2022,75,2
10384,16.91,04/07/2022,208,13
10385,8.84,04/07/2022,847,9
10386,14.51,04/07/2022,604,11
10387,5.58,04/07/2022,837,10
10388,13.68,04/07/2022,135,6
10389,12.73,04/07/2022,634,9
10390,5.82,04/07/2022,428,2
10391,14.51,04/07/2022,786,15
10392,4.28,04/07/2022,450,4
10393,19.62,04/07/2022,515,2
10394,1.27,04/07/2022,34,8
10395,19.99,04/07/2022,138,4
10396,14.48,04/07/2022,113,11
10397,2.42,04/07/2022,463,2
10398,18.08,04/07/2022,240,6
10399,6.99,04/07/2022,159,15
10400,13.18,04/07/2022,862,10
10401,19.81,04/07/2022,349,9
10402,1.34,04/07/2022,438,5
10403,4.6,04/07/2022,735,11
10404,19.97,04/07/2022,74,3
10405,5.98,04/07/2022,261,12
10406,4.74,04/07/2022,160,12
10407,10.89,04/07/2022,326,15
10408,3.24,04/07/2022,647,13
10409,19.54,04/07/2022,404,5
10410,16.48,04/07/2022,723,14
10411,4.61,04/07/2022,621,10
10412,18.9,04/07/2022,507,9
10413,1.13,04/07/2022,781,3
10414,9.01,04/07/2022,917,1
10415,17.0,04/07/2022,972,13
10416,17.3,04/07/2022,844,1
10417,20.0,04/07/2022,608,6
10418,2.0,04/07/2022,964,1
10419,11.36,04/07/2022,291,1
10420,10.41,04/07/2022,438,10
10421,4.75,04/07/2022,43,8
10422,16.21,04/07/2022,296,8
10423,13.78,04/07/2022,199,8
10424,18.17,04/07/2022,860,9
10425,16.86,04/07/2022,732,13
10426,12.39,04/07/2022,205,7
10427,7.88,04/07/2022,733,6
10428,9.75,04/07/2022,589,6
10429,16.98,04/07/2022,88,15
10430,14.53,04/07/2022,553,2
10431,6.54,04/07/2022,107,12
10432,19.65,04/07/2022,236,13
10433,11.65,04/07/2022,534,9
10434,12.36,04/07/2022,860,8
10435,14.4,04/07/2022,709,4
10436,6.62,04/07/2022,195,5
10437,2.62,04/07/2022,464,3
10438,14.5,04/07/2022,48,15
10439,16.12,04/07/2022,188,7
10440,6.26,04/07/2022,343,12
10441,8.55,04/07/2022,773,7
10442,1.9,04/07/2022,517,9
10443,8.05,04/07/2022,175,5
10444,10.39,04/07/2022,36,10
10445,9.08,04/07/2022,555,11
10446,8.64,04/07/2022,282,14
10447,18.48,04/07/2022,537,2
10448,3.85,04/08/2022,251,13
10449,11.57,04/08/2022,499,3
10450,10.12,04/08/2022,258,3
10451,15.32,04/08/2022,291,11
10452,11.44,04/08/2022,84,1
10453,5.34,04/08/2022,508,15
10454,14.46,04/08/2022,514,5
10455,12.0,04/08/2022,213,6
10456,19.69,04/08/2022,601,3
10457,11.07,04/08/2022,640,15
10458,11.67,04/08/2022,904,7
10459,9.91,04/08/2022,984,8
10460,14.89,04/08/2022,858,8
10461,13.34,04/08/2022,668,4
10462,17.3,04/08/2022,795,10
10463,2.82,04/08/2022,179,8
10464,1.17,04/08/2022,401,13
10465,12.62,04/08/2022,216,1
10466,15.29,04/08/2022,745,6
10467,11.8,04/08/2022,884,4
10468,11.24,04/08/2022,599,9
10469,8.85,04/08/2022,952,15
10470,7.9,04/08/2022,290,5
10471,19.64,04/08/2022,549,15
10472,6.3,04/08/2022,60,7
10473,14.63,04/08/2022,647,8
10474,19.25,04/08/2022,856,10
10475,19.82,04/08/2022,133,12
10476,9.91,04/08/2022,25,3
10477,18.53,04/08/2022,701,4
10478,5.59,04/08/2022,233,1
10479,12.95,04/08/2022,170,2
10480,1.76,04/08/2022,42,5
10481,17.54,04/08/2022,467,5
10482,14.1,04/08/2022,124,4
10483,13.14,04/08/2022,364,11
10484,12.32,04/08/2022,178,15
10485,12.05,04/08/2022,574,4
10486,2.14,04/08/2022,138,15
10487,18.4,04/08/2022,769,2
10488,15.7,04/08/2022,908,4
10489,5.01,04/08/2022,869,12
10490,15.45,04/08/2022,293,7
10491,19.31,04/08/2022,73,13
10492,12.04,04/08/2022,629,7
10493,4.89,04/08/2022,863,13
10494,10.23,04/08/2022,829,6
10495,10.44,04/08/2022,659,5
10496,6.84,04/08/2022,533,15
10497,18.4,04/08/2022,7,6
10498,14.38,04/08/2022,455,8
10499,19.99,04/08/2022,561,13
10500,14.28,04/08/2022,99,11
10501,1.58,04/08/2022,880,5
10502,8.04,04/08/2022,307,8
10503,19.74,04/08/2022,795,2
10504,6.23,04/08/2022,448,10
10505,3.92,04/08/2022,863,15
10506,7.31,04/08/2022,559,12
10507,17.53,04/08/2022,395,10
10508,18.32,04/08/2022,108,14
10509,16.83,04/08/2022,43,6
10510,19.34,04/08/2022,247,11
10511,19.79,04/08/2022,323,15
10512,6.34,04/08/2022,895,6
10513,15.83,04/08/2022,338,8
10514,6.22,04/08/2022,638,5
10515,9.58,04/08/2022,480,6
10516,17.82,04/08/2022,268,7
10517,19.31,04/08/2022,816,7
10518,14.92,04/08/2022,203,9
10519,19.31,04/08/2022,467,12
10520,19.61,04/08/2022,950,14
10521,18.66,04/08/2022,20,13
10522,5.24,04/08/2022,990,12
10523,17.17,04/08/2022,401,6
10524,14.81,04/08/2022,589,7
10525,1.19,04/08/2022,950,15
10526,12.35,04/08/2022,272,2
10527,15.32,04/08/2022,592,15
10528,16.85,04/08/2022,888,4
10529,10.35,04/08/2022,442,8
10530,14.16,04/08/2022,526,15
10531,7.35,04/08/2022,273,11
10532,19.13,04/08/2022,406,9
10533,13.64,04/08/2022,859,8
10534,4.88,04/08/2022,279,6
10535,16.27,04/08/2022,149,13
10536,14.15,04/08/2022,513,9
10537,18.25,04/08/2022,798,3
10538,1.27,04/08/2022,495,12
10539,3.6,04/08/2022,951,8
10540,18.94,04/08/2022,613,7
10541,12.51,04/08/2022,350,4
10542,1.6,04/08/2022,604,11
10543,18.97,04/08/2022,684,10
10544,8.33,04/08/2022,288,9
10545,3.83,04/08/2022,663,7
10546,17.53,04/08/2022,891,13
10547,10.47,04/08/2022,133,9
10548,8.1,04/08/2022,530,14
10549,16.88,04/08/2022,480,2
10550,14.59,04/08/2022,300,13
10551,7.18,04/08/2022,586,1
10552,3.73,04/08/2022,788,8
10553,12.73,04/08/2022,901,6
10554,11.36,04/08/2022,703,15
10555,15.54,04/08/2022,104,9
10556,7.69,04/08/2022,793,3
10557,15.72,04/08/2022,972,10
10558,7.3,04/08/2022,655,15
10559,15.11,04/08/2022,749,3
10560,7.76,04/08/2022,244,13
10561,4.87,04/08/2022,425,7
10562,18.22,04/08/2022,683,9
10563,1.97,04/08/2022,986,4
10564,13.13,04/08/2022,237,8
10565,2.69,04/08/2022,888,15
10566,15.88,04/08/2022,52,13
10567,9.6,04/08/2022,350,7
10568,7.91,04/08/2022,412,6
10569,5.26,04/08/2022,495,12
10570,14.46,04/08/2022,749,11
10571,19.07,04/08/2022,209,12
10572,3.37,04/08/2022,208,5
10573,16.11,04/08/2022,153,3
10574,1.65,04/08/2022,820,1
10575,13.98,04/08/2022,993,10
10576,1.34,04/08/2022,384,14
10577,4.29,04/08/2022,242,10
10578,8.82,04/08/2022,255,10
10579,13.75,04/08/2022,932,12
10580,13.23,04/08/2022,787,3
10581,5.18,04/08/2022,226,6
10582,15.04,04/08/2022,282,5
10583,17.41,04/08/2022,657,13
10584,3.41,04/08/2022,235,12
10585,16.23,04/08/2022,810,1
10586,3.58,04/08/2022,780,11
10587,19.44,04/08/2022,977,1
10588,7.83,04/08/2022,873,13
10589,7.64,04/08/2022,352,1
10590,18.15,04/08/2022,776,14
10591,1.21,04/08/2022,150,9
10592,1.9,04/08/2022,478,13
10593,12.89,04/08/2022,273,11
10594,4.25,04/08/2022,46,6
10595,8.76,04/08/2022,998,2
10596,4.77,04/08/2022,353,11
10597,19.32,04/08/2022,997,12
10598,2.73,04/08/2022,262,10
10599,9.39,04/08/2022,317,4
10600,13.63,04/08/2022,258,4
10601,19.25,04/08/2022,477,12
10602,12.09,04/08/2022,771,9
10603,8.84,04/08/2022,429,5
10604,1.73,04/08/2022,913,8
10605,14.67,04/08/2022,178,15
10606,16.35,04/08/2022,832,10
10607,5.9,04/08/2022,896,15
10608,9.49,04/08/2022,871,11
10609,1.85,04/08/2022,629,15
10610,10.59,04/08/2022,301,5
10611,9.07,04/08/2022,168,2
10612,9.38,04/08/2022,165,13
10613,14.62,04/08/2022,487,15
10614,18.47,04/08/2022,463,14
10615,3.54,04/08/2022,982,5
10616,2.6,04/08/2022,523,6
10617,3.71,04/08/2022,424,2
10618,4.6,04/08/2022,460,5
10619,18.91,04/08/2022,279,10
10620,3.23,04/08/2022,38,13
10621,2.5,04/08/2022,125,3
10622,4.16,04/08/2022,79,13
10623,14.18,04/08/2022,984,10
10624,15.25,04/08/2022,246,4
10625,19.71,04/08/2022,505,5
10626,6.33,04/08/2022,962,5
10627,12.46,04/08/2022,885,7
10628,10.97,04/08/2022,492,3
10629,12.26,04/08/2022,651,13
10630,18.82,04/08/2022,112,13
10631,6.07,04/08/2022,709,4
10632,10.35,04/08/2022,769,10
10633,14.3,04/08/2022,403,2
10634,14.71,04/08/2022,601,15
10635,4.95,04/08/2022,591,15
10636,1.49,04/08/2022,857,12
10637,14.35,04/08/2022,979,12
10638,19.61,04/08/2022,701,5
10639,9.99,04/08/2022,345,13
10640,2.39,04/08/2022,908,14
10641,14.2,04/08/2022,196,12
10642,11.68,04/08/2022,962,4
10643,6.38,04/08/2022,115,14
10644,7.12,04/08/2022,988,12
10645,7.09,04/08/2022,890,13
10646,8.79,04/08/2022,37,8
10647,4.07,04/08/2022,437,8
10648,5.69,04/08/2022,811,14
10649,9.88,04/08/2022,78,11
10650,16.7,04/08/2022,817,4
10651,12.24,04/08/2022,41,9
10652,9.73,04/08/2022,247,2
10653,3.84,04/08/2022,428,13
10654,17.93,04/08/2022,793,1
10655,15.27,04/08/2022,891,14
10656,2.29,04/08/2022,465,13
10657,19.37,04/08/2022,110,2
10658,12.82,04/08/2022,230,11
10659,13.98,04/08/2022,915,9
10660,11.21,04/08/2022,908,11
10661,8.92,04/08/2022,750,15
10662,9.38,04/08/2022,963,6
10663,9.16,04/08/2022,710,6
10664,10.66,04/08/2022,183,14
10665,11.06,04/08/2022,295,6
10666,18.86,04/08/2022,690,8
10667,2.54,04/08/2022,361,4
10668,14.01,04/08/2022,677,3
10669,1.24,04/08/2022,466,9
10670,10.14,04/08/2022,644,3
10671,14.22,04/08/2022,649,2
10672,10.16,04/08/2022,489,12
10673,14.47,04/08/2022,936,11
10674,3.42,04/08/2022,961,12
10675,11.13,04/08/2022,785,6
10676,10.87,04/08/2022,838,14
10677,12.82,04/08/2022,502,14
10678,11.32,04/08/2022,6,15
10679,12.66,04/08/2022,855,8
10680,1.95,04/08/2022,935,2
10681,11.31,04/08/2022,180,4
10682,19.77,04/08/2022,487,4
10683,14.66,04/08/2022,260,5
10684,13.86,04/08/2022,923,14
10685,10.29,04/08/2022,662,12
10686,4.79,04/08/2022,511,12
10687,14.96,04/08/2022,929,3
10688,17.34,04/08/2022,38,10
10689,14.67,04/08/2022,315,1
10690,13.71,04/08/2022,180,1
10691,14.61,04/08/2022,114,12
10692,17.3,04/08/2022,669,1
10693,5.05,04/08/2022,649,8
10694,14.42,04/09/2022,475,15
10695,4.43,04/09/2022,530,11
10696,15.34,04/09/2022,836,3
10697,13.06,04/09/2022,119,12
10698,19.54,04/09/2022,230,11
10699,8.43,04/09/2022,638,5
10700,16.25,04/09/2022,621,7
10701,7.52,04/09/2022,678,12
10702,12.35,04/09/2022,718,13
10703,10.8,04/09/2022,756,3
10704,8.38,04/09/2022,370,9
10705,3.2,04/09/2022,343,4
10706,16.91,04/09/2022,893,1
10707,14.69,04/09/2022,489,13
10708,1.18,04/09/2022,653,2
10709,7.12,04/09/2022,224,2
10710,10.25,04/09/2022,753,12
10711,6.13,04/09/2022,484,11
10712,3.86,04/09/2022,152,3
10713,11.82,04/09/2022,407,4
10714,8.44,04/09/2022,91,1
10715,17.54,04/09/2022,90,12
10716,7.19,04/09/2022,25,8
10717,11.75,04/09/2022,585,4
10718,10.76,04/09/2022,992,6
10719,13.05,04/09/2022,27,9
10720,12.34,04/09/2022,184,9
10721,11.54,04/09/2022,345,12
10722,3.59,04/09/2022,325,13
10723,16.06,04/09/2022,603,15
10724,6.41,04/09/2022,148,13
10725,15.49,04/09/2022,767,3
10726,16.22,04/09/2022,767,11
10727,15.77,04/09/2022,810,3
10728,7.02,04/09/2022,650,1
10729,8.29,04/09/2022,49,6
10730,3.49,04/09/2022,944,8
10731,19.36,04/09/2022,637,1
10732,15.6,04/09/2022,136,3
10733,14.16,04/09/2022,308,10
10734,5.65,04/09/2022,462,12
10735,16.81,04/09/2022,614,10
10736,17.37,04/09/2022,562,9
10737,8.9,04/09/2022,629,4
10738,9.23,04/09/2022,62,7
10739,2.77,04/09/2022,141,10
10740,5.72,04/09/2022,345,5
10741,11.59,04/09/2022,909,8
10742,3.61,04/09/2022,302,14
10743,18.34,04/09/2022,548,2
10744,7.82,04/09/2022,430,14
10745,10.02,04/09/2022,402,3
10746,15.69,04/09/2022,851,9
10747,16.53,04/09/2022,827,5
10748,3.23,04/09/2022,444,2
10749,3.71,04/09/2022,949,6
10750,17.48,04/09/2022,989,10
10751,8.16,04/09/2022,263,14
10752,13.31,04/09/2022,336,3
10753,8.29,04/09/2022,262,14
10754,17.31,04/09/2022,130,12
10755,16.02,04/09/2022,411,8
10756,9.51,04/09/2022,880,2
10757,18.79,04/09/2022,889,4
10758,8.01,04/09/2022,641,13
10759,9.17,04/09/2022,298,12
10760,19.45,04/09/2022,286,15
10761,4.89,04/09/2022,384,6
10762,1.95,04/09/2022,372,8
10763,16.34,04/09/2022,630,1
10764,1.08,04/09/2022,881,9
10765,18.09,04/09/2022,298,6
10766,5.13,04/09/2022,70,13
10767,13.0,04/09/2022,279,9
10768,4.54,04/09/2022,372,2
10769,9.1,04/09/2022,881,11
10770,8.7,04/09/2022,179,12
10771,4.51,04/09/2022,849,15
10772,6.91,04/09/2022,392,11
10773,11.8,04/09/2022,651,1
10774,12.81,04/09/2022,963,1
10775,6.02,04/09/2022,880,2
10776,3.39,04/09/2022,513,5
10777,7.03,04/09/2022,716,3
10778,16.78,04/09/2022,69,13
10779,15.59,04/09/2022,941,2
10780,6.55,04/09/2022,825,1
10781,17.81,04/09/2022,169,5
10782,12.06,04/09/2022,299,10
10783,3.69,04/09/2022,358,3
10784,11.02,04/09/2022,784,5
10785,19.7,04/09/2022,44,7
10786,15.04,04/09/2022,640,1
10787,7.55,04/09/2022,924,10
10788,17.2,04/09/2022,251,6
10789,18.41,04/09/2022,600,2
10790,2.99,04/09/2022,446,6
10791,8.46,04/09/2022,555,2
10792,7.37,04/09/2022,672,7
10793,7.47,04/09/2022,285,4
10794,9.55,04/09/2022,833,7
10795,18.94,04/09/2022,192,15
10796,3.43,04/09/2022,563,13
10797,11.93,04/09/2022,508,11
10798,7.42,04/09/2022,541,11
10799,11.04,04/09/2022,468,3
10800,14.04,04/09/2022,542,5
10801,15.42,04/09/2022,305,10
10802,15.82,04/09/2022,498,7
10803,16.15,04/09/2022,56,8
10804,9.59,04/09/2022,503,2
10805,18.77,04/09/2022,283,3
10806,11.89,04/09/2022,44,8
10807,6.03,04/09/2022,557,8
10808,4.39,04/09/2022,857,3
10809,7.34,04/09/2022,47,15
10810,18.18,04/09/2022,839,2
10811,3.23,04/09/2022,352,12
10812,2.99,04/09/2022,407,8
10813,18.34,04/09/2022,555,10
10814,17.89,04/09/2022,520,11
10815,9.36,04/09/2022,185,10
10816,1.82,04/09/2022,797,9
10817,1.16,04/09/2022,159,7
10818,13.33,04/09/2022,350,9
10819,17.82,04/09/2022,622,7
10820,6.92,04/09/2022,327,8
10821,15.51,04/09/2022,510,15
10822,8.07,04/09/2022,530,8
10823,16.61,04/09/2022,324,4
10824,11.05,04/09/2022,247,15
10825,7.46,04/09/2022,79,13
10826,4.67,04/09/2022,179,12
10827,17.99,04/09/2022,498,15
10828,2.6,04/09/2022,661,9
10829,7.5,04/09/2022,936,2
10830,10.35,04/09/2022,431,3
10831,10.84,04/09/2022,604,3
10832,14.26,04/09/2022,886,6
10833,5.78,04/09/2022,837,9
10834,17.76,04/09/2022,785,2
10835,7.65,04/09/2022,673,3
10836,11.82,04/09/2022,141,9
10837,3.33,04/09/2022,703,5
10838,11.0,04/09/2022,406,4
10839,3.82,04/09/2022,574,8
10840,18.06,04/09/2022,559,1
10841,14.03,04/09/2022,998,4
10842,6.25,04/09/2022,781,4
10843,12.53,04/09/2022,621,7
10844,6.17,04/09/2022,802,6
10845,7.94,04/09/2022,691,12
10846,11.09,04/09/2022,252,14
10847,5.58,04/09/2022,11,1
10848,8.54,04/09/2022,532,15
10849,4.62,04/09/2022,913,8
10850,2.84,04/09/2022,530,1
10851,4.73,04/09/2022,438,13
10852,1.83,04/09/2022,558,4
10853,11.65,04/09/2022,166,5
10854,17.94,04/09/2022,528,7
10855,16.38,04/09/2022,810,13
10856,18.97,04/09/2022,515,7
10857,19.29,04/09/2022,198,13
10858,8.88,04/09/2022,863,1
10859,3.42,04/09/2022,504,15
10860,19.87,04/09/2022,404,4
10861,1.06,04/09/2022,221,13
10862,18.78,04/09/2022,213,3
10863,12.38,04/09/2022,122,8
10864,9.8,04/09/2022,889,7
10865,15.95,04/09/2022,428,9
10866,14.32,04/09/2022,77,5
10867,2.79,04/09/2022,810,15
10868,11.5,04/09/2022,140,8
10869,17.55,04/09/2022,203,3
10870,15.96,04/09/2022,315,8
10871,13.37,04/09/2022,425,2
10872,17.27,04/09/2022,35,1
10873,2.26,04/09/2022,106,14
10874,6.01,04/09/2022,794,6
10875,13.9,04/09/2022,703,11
10876,8.72,04/09/2022,98,13
10877,8.68,04/09/2022,11,6
10878,12.68,04/09/2022,596,6
10879,1.69,04/09/2022,608,11
10880,18.95,04/09/2022,404,4
10881,1.05,04/09/2022,709,11
10882,19.27,04/09/2022,929,6
10883,16.21,04/09/2022,877,9
10884,14.68,04/09/2022,146,12
10885,3.69,04/09/2022,18,14
10886,6.42,04/09/2022,702,1
10887,15.96,04/09/2022,187,15
10888,13.08,04/09/2022,324,13
10889,13.71,04/09/2022,950,4
10890,16.29,04/09/2022,939,10
10891,11.89,04/09/2022,75,9
10892,14.48,04/09/2022,541,1
10893,5.71,04/09/2022,56,14
10894,13.2,04/09/2022,517,1
10895,12.72,04/09/2022,171,1
10896,17.48,04/09/2022,613,2
10897,19.87,04/09/2022,400,4
10898,16.57,04/09/2022,261,4
10899,15.45,04/09/2022,857,11
10900,18.87,04/09/2022,935,2
10901,9.82,04/09/2022,259,8
10902,10.38,04/09/2022,141,7
10903,9.99,04/09/2022,249,14
10904,2.61,04/09/2022,824,7
10905,4.7,04/09/2022,998,1
10906,3.28,04/09/2022,602,15
10907,6.22,04/09/2022,152,14
10908,17.02,04/09/2022,613,10
10909,2.4,04/09/2022,964,14
10910,8.39,04/09/2022,487,4
10911,15.79,04/09/2022,568,14
10912,2.81,04/09/2022,352,10
10913,6.86,04/09/2022,856,6
10914,5.97,04/09/2022,210,1
10915,2.76,04/09/2022,426,11
10916,4.9,04/09/2022,68,5
10917,19.07,04/09/2022,535,4
10918,9.78,04/09/2022,415,4
10919,12.06,04/09/2022,770,9
10920,17.43,04/09/2022,908,1
10921,17.08,04/09/2022,989,5
10922,17.73,04/09/2022,40,3
10923,15.87,04/09/2022,974,8
10924,13.68,04/09/2022,383,2
10925,16.51,04/09/2022,253,5
10926,11.31,04/09/2022,950,9
10927,17.2,04/09/2022,925,1
10928,10.22,04/09/2022,151,3
10929,4.21,04/09/2022,523,13
10930,8.15,04/09/2022,325,7
10931,16.24,04/09/2022,65,11
10932,11.31,04/09/2022,13,5
10933,6.6,04/09/2022,115,1
10934,5.26,04/09/2022,728,10
10935,3.31,04/09/2022,338,4
10936,3.43,04/09/2022,990,12
10937,2.54,04/09/2022,369,14
10938,18.02,04/09/2022,747,8
10939,3.63,04/09/2022,389,12
10940,19.6,04/09/2022,515,5
10941,16.3,04/09/2022,176,8
10942,13.96,04/09/2022,377,1
10943,18.89,04/09/2022,922,4
10944,11.38,04/09/2022,711,4
10945,13.33,04/09/2022,262,11
10946,17.44,04/09/2022,49,1
10947,1.95,04/10/2022,950,4
10948,4.1,04/10/2022,943,6
10949,18.42,04/10/2022,677,8
10950,4.57,04/10/2022,922,6
10951,11.75,04/10/2022,908,14
10952,14.42,04/10/2022,607,14
10953,6.6,04/10/2022,831,14
10954,10.22,04/10/2022,503,1
10955,3.56,04/10/2022,744,13
10956,10.04,04/10/2022,610,2
10957,11.46,04/10/2022,396,12
10958,10.39,04/10/2022,524,2
10959,10.59,04/10/2022,694,8
10960,19.63,04/10/2022,613,3
10961,7.92,04/10/2022,141,13
10962,8.07,04/10/2022,577,3
10963,15.9,04/10/2022,873,3
10964,16.38,04/10/2022,72,11
10965,4.07,04/10/2022,139,2
10966,16.69,04/10/2022,859,4
10967,2.98,04/10/2022,792,10
10968,8.21,04/10/2022,278,15
10969,3.9,04/10/2022,415,9
10970,6.79,04/10/2022,676,1
10971,1.84,04/10/2022,982,2
10972,2.78,04/10/2022,792,10
10973,1.72,04/10/2022,991,11
10974,5.16,04/10/2022,779,3
10975,6.99,04/10/2022,777,3
10976,7.92,04/10/2022,199,9
10977,18.0,04/10/2022,583,3
10978,4.76,04/10/2022,680,10
10979,9.11,04/10/2022,68,10
10980,17.45,04/10/2022,768,5
10981,11.41,04/10/2022,296,5
10982,10.17,04/10/2022,715,10
10983,10.62,04/10/2022,844,4
10984,16.46,04/10/2022,272,1
10985,2.75,04/10/2022,421,5
10986,10.11,04/10/2022,661,13
10987,17.91,04/10/2022,244,12
10988,1.81,04/10/2022,566,15
10989,4.39,04/10/2022,377,15
10990,15.98,04/10/2022,932,7
10991,19.84,04/10/2022,222,8
10992,12.61,04/10/2022,235,5
10993,13.44,04/10/2022,259,12
10994,8.51,04/10/2022,323,2
10995,12.18,04/10/2022,226,1
10996,5.34,04/10/2022,196,10
10997,6.22,04/10/2022,938,15
10998,19.15,04/10/2022,913,13
10999,7.19,04/10/2022,798,1
11000,16.82,04/10/2022,841,10
11001,1.69,04/10/2022,725,2
11002,11.13,04/10/2022,446,14
11003,16.17,04/10/2022,748,7
11004,10.3,04/10/2022,146,8
11005,9.71,04/10/2022,457,7
11006,5.07,04/10/2022,881,9
11007,15.72,04/10/2022,233,3
11008,9.12,04/10/2022,519,1
11009,2.86,04/10/2022,969,11
11010,4.85,04/10/2022,33,4
11011,9.27,04/10/2022,822,11
11012,19.03,04/10/2022,188,7
11013,4.83,04/10/2022,614,10
11014,11.43,04/10/2022,254,3
11015,1.48,04/10/2022,791,11
11016,6.37,04/10/2022,576,8
11017,5.04,04/10/2022,403,1
11018,1.01,04/10/2022,637,15
11019,6.94,04/10/2022,466,13
11020,18.58,04/10/2022,406,3
11021,5.7,04/10/2022,223,9
11022,9.09,04/10/2022,384,13
11023,13.41,04/10/2022,808,9
11024,2.63,04/10/2022,742,15
11025,10.88,04/10/2022,952,13
11026,18.61,04/10/2022,952,14
11027,19.1,04/10/2022,700,5
11028,14.23,04/10/2022,343,7
11029,19.67,04/10/2022,751,3
11030,16.29,04/10/2022,407,14
